Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 06/17  05:00:00,0.815941544553,0.0207393453564,0.0,0.0,0.082550751503,0.0259135388311,0.108464290334,0.0259135388311,0.0628839163785,0.0135468669175,0.0894598278958,0.301097170464,0.223845472563
 06/17  06:00:00,1.26665537115,0.0239622740947,0.0,0.0,0.142466905209,0.0431300176881,0.185596922897,0.0431300176881,0.0848932926875,0.0182882669062,0.146230247206,0.347888171192,0.467114470266
 06/17  07:00:00,1.55597390232,0.025461711529,0.0,0.0,0.175495696699,0.0525526749537,0.228048371653,0.0525526749537,0.135200470403,0.0291257673051,0.230070744137,0.369657246397,0.532227302424
 06/17  08:00:00,1.49744684983,0.0215264063852,0.0,0.0,0.176715561512,0.0523264209576,0.229041982469,0.0523264209576,0.100614275765,0.0216749836356,0.301918552373,0.312523849786,0.515029205804
 06/17  09:00:00,1.52537169489,0.01832071256,0.0,0.0,0.263835396484,0.0748017248032,0.338637121287,0.0748017248032,0.0565955311138,0.0121921802258,0.375444492549,0.265983068313,0.459875301404
 06/17  10:00:00,1.68110163084,0.018751585386,0.0,0.0,0.420566484706,0.117999003617,0.538565488323,0.117999003617,0.0503071378827,0.010837493534,0.397296302362,0.272238549693,0.395212659042
 06/17  11:00:00,1.71533911704,0.018757330357,0.0,0.0,0.4849545936,0.132914467742,0.617869061341,0.132914467742,0.0471629412671,0.0101601501881,0.413103835179,0.272321956112,0.338077172957
 06/17  12:00:00,1.78629763275,0.0184413569513,0.0,0.0,0.59385922595,0.158552059325,0.752411285275,0.158552059325,0.0471629412671,0.0101601501881,0.397818744732,0.267734603099,0.294365908188
 06/17  13:00:00,1.90208611839,0.0190790487337,0.0,0.0,0.726114400077,0.193859735978,0.919974136054,0.193859735978,0.0471629412671,0.0101601501881,0.362611655582,0.276992715543,0.26854051976
 06/17  14:00:00,1.91433322501,0.0201533583131,0.0,0.0,0.764351084719,0.206776240941,0.97112732566,0.206776240941,0.0471629412671,0.0101601501881,0.333354815889,0.292589715786,0.243294276218
 06/17  15:00:00,2.00226603307,0.0212736276606,0.0,0.0,0.80707168244,0.22357094645,1.03064262889,0.22357094645,0.0503071378827,0.010837493534,0.338084853439,0.308853967376,0.246895951949
 06/17  16:00:00,1.87109760062,0.0251629730363,0.0,0.0,0.586824562071,0.182308597248,0.76913315932,0.182308597248,0.0503071378827,0.010837493534,0.378534863978,0.36532011264,0.280320833268
 06/17  17:00:00,2.04880618727,0.0305689907594,0.0,0.0,0.541983530569,0.167034845315,0.709018375883,0.167034845315,0.0628839163785,0.0135468669175,0.454299388857,0.443805552365,0.348608086872
 06/17  18:00:00,2.20602054562,0.0331886975413,0.0,0.0,0.555258434797,0.166181151971,0.721439586767,0.166181151971,0.100614275765,0.0216749836356,0.416394015259,0.48183887916,0.417414805038
 06/17  19:00:00,2.15952263382,0.0342572621497,0.0,0.0,0.480067063327,0.14648198312,0.626549046446,0.14648198312,0.194940174233,0.0419952840119,0.348977049664,0.497352472985,0.433064606481
 06/17  20:00:00,2.23132469947,0.0354349812073,0.0,0.0,0.431928134498,0.131793504509,0.563721639007,0.131793504509,0.34900577653,0.075185118257,0.316662375189,0.514450788759,0.395655001729
 06/17  21:00:00,2.30324663385,0.0346077053815,0.0,0.0,0.398440906999,0.121575748989,0.520016655988,0.121575748989,0.506215527643,0.109052285551,0.302601602849,0.502440264508,0.346276297314
 06/17  22:00:00,1.92557581672,0.0299485338901,0.0,0.0,0.336491204044,0.102673622548,0.439164826592,0.102673622548,0.424466463437,0.0914413516933,0.244764602777,0.434797659176,0.274296913048
 06/17  23:00:00,1.44268765288,0.0260247186883,0.0,0.0,0.253703788812,0.0781897666374,0.331893555449,0.0781897666374,0.295554449998,0.0636702676475,0.162483910071,0.377831075402,0.194610394312
 06/17  24:00:00,0.961617018166,0.0215264063852,0.0,0.0,0.180312353683,0.0555709480044,0.235883301688,0.0555709480044,0.150921453481,0.0325124840344,0.104489735199,0.312523849786,0.108642193978
 06/18  01:00:00,0.762140878828,0.0198201499944,0.0,0.0,0.144514896354,0.0440959839854,0.188610880339,0.0440959839854,0.0911816699856,0.0196429501656,0.0874394002251,0.287752143518,0.0708698345946
 06/18  02:00:00,0.662013489801,0.0195903511539,0.0,0.0,0.117082260531,0.0357253108578,0.152807571389,0.0357253108578,0.0597397197629,0.0128695235716,0.0742958053889,0.284415886781,0.0612409829075
 06/18  03:00:00,0.608400957764,0.0193145925452,0.0,0.0,0.0833116427926,0.0258821444435,0.109193787236,0.0258821444435,0.0597397197629,0.0128695235716,0.0655605047062,0.280412378698,0.0639810437897
 06/18  04:00:00,0.61814788732,0.0185849812266,0.0,0.0,0.0683090197723,0.0212213332705,0.0895303530428,0.0212213332705,0.0597397197629,0.0128695235716,0.0762071431636,0.269819763559,0.0933373842197
 06/18  05:00:00,0.798193841245,0.0207393453564,0.0,0.0,0.0699178991243,0.021721009345,0.0916389084693,0.021721009345,0.0628839163785,0.0135468669175,0.0894598278958,0.301097170464,0.22292315112
 06/18  06:00:00,1.2024756371,0.0239622740947,0.0,0.0,0.0942442045496,0.0292781892499,0.1235223938,0.0292781892499,0.0848932926875,0.0182882669062,0.146230247206,0.347888171192,0.465009265311
 06/18  07:00:00,1.49762171758,0.025461711529,0.0,0.0,0.131609199971,0.0405608897428,0.172170089714,0.0405608897428,0.135200470403,0.0291257673051,0.230070744137,0.369657246397,0.529753399628
 06/18  08:00:00,1.45556728597,0.0215264063852,0.0,0.0,0.145557529859,0.0440343702178,0.189591900077,0.0440343702178,0.100614275765,0.0216749836356,0.301918552373,0.312523849786,0.512599724329
 06/18  09:00:00,1.41143827376,0.01832071256,0.0,0.0,0.175070517868,0.0518256638939,0.226896181762,0.0518256638939,0.0565955311138,0.0121921802258,0.375444492549,0.265983068313,0.457682819795
 06/18  10:00:00,1.52303929743,0.018751585386,0.0,0.0,0.296458789513,0.0859299043918,0.382388693904,0.0859299043918,0.0503071378827,0.010837493534,0.397296302362,0.272238549693,0.393327120054
 06/18  11:00:00,1.60777384801,0.018757330357,0.0,0.0,0.400831063687,0.111068475846,0.511899539534,0.111068475846,0.0471629412671,0.0101601501881,0.413103835179,0.272321956112,0.336481425732
 06/18  12:00:00,1.67073175532,0.0184413569513,0.0,0.0,0.499725506572,0.138492968632,0.638218475204,0.138492968632,0.0471629412671,0.0101601501881,0.397818744732,0.267734603099,0.292992840824
 06/18  13:00:00,1.84346671109,0.0190790487337,0.0,0.0,0.680766996693,0.181815745758,0.862582742451,0.181815745758,0.0471629412671,0.0101601501881,0.362611655582,0.276992715543,0.267312506061
 06/18  14:00:00,2.05227037361,0.0201533583131,0.0,0.0,0.880678533456,0.229481792375,1.11016032583,0.229481792375,0.0471629412671,0.0101601501881,0.333354815889,0.292589715786,0.242198424652
 06/18  15:00:00,2.23064941537,0.0212736276606,0.0,0.0,1.0019819623,0.258148015924,1.26012997822,0.258148015924,0.0503071378827,0.010837493534,0.338084853439,0.308853967376,0.245791984915
 06/18  16:00:00,2.54574629193,0.0251629730363,0.0,0.0,1.15225232271,0.292796140679,1.44504846339,0.292796140679,0.0503071378827,0.010837493534,0.378534863978,0.36532011264,0.279054220512
 06/18  17:00:00,2.78887208767,0.0305689907594,0.0,0.0,1.13847383587,0.312188616039,1.4506624519,0.312188616039,0.0628839163785,0.0135468669175,0.454299388857,0.443805552365,0.347029911244
 06/18  18:00:00,2.73954487107,0.0331886975413,0.0,0.0,0.979080771703,0.277759410479,1.25684018218,0.277759410479,0.100614275765,0.0216749836356,0.416394015259,0.48183887916,0.415538535069
 06/18  19:00:00,2.647807706,0.0342572621497,0.0,0.0,0.867630644437,0.249134876622,1.11676552106,0.249134876622,0.194940174233,0.0419952840119,0.348977049664,0.497352472985,0.431133204046
 06/18  20:00:00,2.69805631699,0.0354349812073,0.0,0.0,0.804149200821,0.228073395729,1.03222259655,0.228073395729,0.34900577653,0.075185118257,0.316662375189,0.514450788759,0.393885661705
 06/18  21:00:00,2.54562572773,0.0346077053815,0.0,0.0,0.583884877269,0.180059558837,0.763944436106,0.180059558837,0.506215527643,0.109052285551,0.302601602849,0.502440264508,0.344727611071
 06/18  22:00:00,2.12637510604,0.0299485338901,0.0,0.0,0.492189787503,0.148960215434,0.641150002938,0.148960215434,0.424466463437,0.0914413516933,0.244764602777,0.434797659176,0.273111026014
 06/18  23:00:00,1.59512168017,0.0260247186883,0.0,0.0,0.37165717943,0.113449092619,0.485106272049,0.113449092619,0.295554449998,0.0636702676475,0.162483910071,0.377831075402,0.193831705008
 06/18  24:00:00,1.05259570212,0.0215264063852,0.0,0.0,0.249642504893,0.0775806895297,0.327223194422,0.0775806895297,0.150921453481,0.0325124840344,0.104489735199,0.312523849786,0.108280985193
 06/19  01:00:00,0.807460798679,0.0198201499944,0.0,0.0,0.184076901362,0.0572034353437,0.241280336705,0.0572034353437,0.0911816699856,0.0196429501656,0.0834923761498,0.287752143518,0.0674673221552
 06/19  02:00:00,0.689237347519,0.0195903511539,0.0,0.0,0.141289417143,0.0439071578886,0.185196575032,0.0439071578886,0.0597397197629,0.0128695235716,0.0716845669617,0.284415886781,0.0586870754097
 06/19  03:00:00,0.634704768948,0.0193145925452,0.0,0.0,0.10628011009,0.0333318107508,0.139611920841,0.0333318107508,0.0597397197629,0.0128695235716,0.0641951005342,0.280412378698,0.0612321255405
 06/19  04:00:00,0.634947759384,0.0185849812266,0.0,0.0,0.0872495566203,0.02736360925,0.11461316587,0.02736360925,0.0597397197629,0.0128695235716,0.0735359875481,0.269819763559,0.0877255990713
 06/19  05:00:00,0.777836299338,0.0207393453564,0.0,0.0,0.0697865954473,0.0222299852964,0.0920165807436,0.0222299852964,0.0628839163785,0.0135468669175,0.0853631352956,0.301097170464,0.206284629539
 06/19  06:00:00,1.12609355635,0.0239622740947,0.0,0.0,0.0728281156928,0.0231992229249,0.0960273386176,0.0231992229249,0.0848932926875,0.0182882669062,0.135604734988,0.347888171192,0.426747751961
 06/19  07:00:00,1.43972551998,0.025461711529,0.0,0.0,0.138438588931,0.0426874452757,0.181126034207,0.0426874452757,0.135200470403,0.0291257673051,0.208909382217,0.369657246397,0.484062619448
 06/19  08:00:00,1.38635268837,0.0215264063852,0.0,0.0,0.15298962669,0.0467138417352,0.199703468426,0.0467138417352,0.100614275765,0.0216749836356,0.269481251481,0.312523849786,0.465710859272
 06/19  09:00:00,1.40895981159,0.01832071256,0.0,0.0,0.241828988993,0.0701353528942,0.311964341887,0.0701353528942,0.0565955311138,0.0121921802258,0.330413434083,0.265983068313,0.415167255963
 06/19  10:00:00,1.4435732372,0.018751585386,0.0,0.0,0.300851917268,0.089135906484,0.389987823752,0.089135906484,0.0503071378827,0.010837493534,0.346380073072,0.272238549693,0.357178159263
 06/19  11:00:00,1.48315039584,0.018757330357,0.0,0.0,0.363071119628,0.106561601138,0.469632720765,0.106561601138,0.0471629412671,0.0101601501881,0.36061507566,0.272321956112,0.306613551843
 06/19  12:00:00,1.4947669541,0.0184413569513,0.0,0.0,0.413373233572,0.122488086483,0.535861320055,0.122488086483,0.0471629412671,0.0101601501881,0.350008238641,0.267734603099,0.267195700853
 06/19  13:00:00,1.56768425585,0.0190790487337,0.0,0.0,0.50601613787,0.146785277237,0.652801415107,0.146785277237,0.0471629412671,0.0101601501881,0.319023623067,0.276992715543,0.244899410683
 06/19  14:00:00,1.65118436939,0.0201533583131,0.0,0.0,0.595734050799,0.172784593872,0.768518644671,0.172784593872,0.0471629412671,0.0101601501881,0.294229243714,0.292589715786,0.221879673769
 06/19  15:00:00,1.70618499944,0.0212736276606,0.0,0.0,0.614766673549,0.178304611938,0.793071285487,0.178304611938,0.0503071378827,0.010837493534,0.301025880583,0.308853967376,0.225445234576
 06/19  16:00:00,1.88279648844,0.0251629730363,0.0,0.0,0.651922355734,0.191261290791,0.843183646525,0.191261290791,0.0503071378827,0.010837493534,0.34261694473,0.36532011264,0.253887153126
 06/19  17:00:00,2.1211020635,0.0305689907594,0.0,0.0,0.655044975289,0.193992704181,0.849037679471,0.193992704181,0.0628839163785,0.0135468669175,0.418947458642,0.443805552365,0.316236589731
 06/19  18:00:00,2.20787541792,0.0331886975413,0.0,0.0,0.61554701024,0.184297371715,0.799844381955,0.184297371715,0.100614275765,0.0216749836356,0.382083699719,0.48183887916,0.375175197684
 06/19  19:00:00,2.15615061648,0.0342572621497,0.0,0.0,0.540932909721,0.163666481468,0.704599391189,0.163666481468,0.194940174233,0.0419952840119,0.314732295471,0.497352472985,0.385886998587
 06/19  20:00:00,1.67788654395,0.0354349812073,0.0,0.0,0.0684852102643,0.0212781603033,0.0897633705676,0.0212781603033,0.34900577653,0.075185118257,0.281807004861,0.514450788759,0.351030484979
 06/19  21:00:00,1.71075951123,0.0346077053815,0.0,0.0,0.0,0.0,0.0,0.0,0.506215527643,0.109052285551,0.266994745381,0.502440264508,0.309412688151
 06/19  22:00:00,1.42975176349,0.0299485338901,0.0,0.0,0.0,0.0,0.0,0.0,0.424466463437,0.0914413516933,0.216471390852,0.434797659176,0.245930898335
 06/19  23:00:00,1.07768838654,0.0260247186883,0.0,0.0,0.0,0.0,0.0,0.0,0.295554449998,0.0636702676475,0.146949064735,0.377831075402,0.17703952876
 06/19  24:00:00,0.713314674467,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.150921453481,0.0325124840344,0.0979160521221,0.312523849786,0.102796835044
 06/20  01:00:00,0.566941770449,0.0198201499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0911816699856,0.0196429501656,0.0834923761498,0.287752143518,0.0682286306305
 06/20  02:00:00,0.504829335527,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0716845669617,0.284415886781,0.0594756384491
 06/20  03:00:00,0.496024571135,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0641951005342,0.280412378698,0.0621638485681
 06/20  04:00:00,0.521420794464,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0735359875481,0.269819763559,0.0888118000214
 06/20  05:00:00,0.686435501042,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0628839163785,0.0135468669175,0.0853631352956,0.301097170464,0.206900411987
 06/20  06:00:00,1.02967789352,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.0848932926875,0.0182882669062,0.135604734988,0.347888171192,0.426359427746
 06/20  07:00:00,1.25777388575,0.025461711529,0.0,0.0,0.0,0.0,0.0,0.0,0.135200470403,0.0291257673051,0.208909382217,0.369657246397,0.483237019423
 06/20  08:00:00,1.18568668649,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.100614275765,0.0216749836356,0.269481251481,0.312523849786,0.464748325825
 06/20  09:00:00,1.09607909761,0.01832071256,0.0,0.0,0.0,0.0,0.0,0.0,0.0565955311138,0.0121921802258,0.330413434083,0.265983068313,0.414250883879
 06/20  10:00:00,1.05297269102,0.018751585386,0.0,0.0,0.0,0.0,0.0,0.0,0.0503071378827,0.010837493534,0.346380073072,0.272238549693,0.356565436833
 06/20  11:00:00,1.01280018944,0.018757330357,0.0,0.0,0.0,0.0,0.0,0.0,0.0471629412671,0.0101601501881,0.36061507566,0.272321956112,0.305896066217
 06/20  12:00:00,0.962163249732,0.0184413569513,0.0,0.0,0.00326635625489,0.00104702127032,0.00431337752521,0.00104702127032,0.0471629412671,0.0101601501881,0.350008238641,0.267734603099,0.266139939011
 06/20  13:00:00,0.974371613279,0.0190790487337,0.0,0.0,0.0459067072444,0.0146450517322,0.0605517589767,0.0146450517322,0.0471629412671,0.0101601501881,0.319023623067,0.276992715543,0.243836424237
 06/20  14:00:00,1.03470932483,0.0201533583131,0.0,0.0,0.116319914907,0.0366705555883,0.152990470496,0.0366705555883,0.0471629412671,0.0101601501881,0.294229243714,0.292589715786,0.22093280338
 06/20  15:00:00,1.17754693407,0.0212736276606,0.0,0.0,0.202157181895,0.0632339718207,0.265391153716,0.0632339718207,0.0503071378827,0.010837493534,0.301025880583,0.308853967376,0.224487300981
 06/20  16:00:00,1.39970350673,0.0251629730363,0.0,0.0,0.275106721653,0.0860763825605,0.361183104213,0.0860763825605,0.0503071378827,0.010837493534,0.34261694473,0.36532011264,0.252794713734
 06/20  17:00:00,1.67931510188,0.0305689907594,0.0,0.0,0.311868396736,0.0967532283015,0.408621625037,0.0967532283015,0.0628839163785,0.0135468669175,0.418947458642,0.443805552365,0.314865682536
 06/20  18:00:00,1.84002809567,0.0331886975413,0.0,0.0,0.329503199067,0.104110514556,0.433613713622,0.104110514556,0.100614275765,0.0216749836356,0.382083699719,0.48183887916,0.373558543763
 06/20  19:00:00,1.86992744316,0.0342572621497,0.0,0.0,0.31912032143,0.100903882178,0.420024203608,0.100903882178,0.194940174233,0.0419952840119,0.314732295471,0.497352472985,0.384239012853
 06/20  20:00:00,1.94643755829,0.0354349812073,0.0,0.0,0.272253864907,0.0875597983485,0.359813663256,0.0875597983485,0.34900577653,0.075185118257,0.281807004861,0.514450788759,0.349531206629
 06/20  21:00:00,2.02538008702,0.0346077053815,0.0,0.0,0.239337613735,0.0770457012697,0.316383315004,0.0770457012697,0.506215527643,0.109052285551,0.266994745381,0.502440264508,0.307649948935
 06/20  22:00:00,1.6688294593,0.0299485338901,0.0,0.0,0.182378913259,0.0587457085998,0.241124621859,0.0587457085998,0.424466463437,0.0914413516933,0.216471390852,0.434797659176,0.243883972287
 06/20  23:00:00,1.22605608495,0.0260247186883,0.0,0.0,0.113238008342,0.0367563083478,0.14999431669,0.0367563083478,0.295554449998,0.0636702676475,0.146949064735,0.377831075402,0.175412910474
 06/20  24:00:00,0.776101685143,0.0215264063852,0.0,0.0,0.0483982763149,0.0158480322992,0.0642463086141,0.0158480322992,0.150921453481,0.0325124840344,0.0979160521221,0.312523849786,0.101337537106
 06/21  01:00:00,0.566221590232,0.0198201499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0911816699856,0.0196429501656,0.0834923761498,0.287752143518,0.0675084504128
 06/21  02:00:00,0.504906659911,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0716845669617,0.284415886781,0.0595529628336
 06/21  03:00:00,0.495901912753,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0641951005342,0.280412378698,0.0620411901863
 06/21  04:00:00,0.521084704194,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0735359875481,0.269819763559,0.0884757097519
 06/21  05:00:00,0.685736463075,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0628839163785,0.0135468669175,0.0853631352956,0.301097170464,0.20620137402
 06/21  06:00:00,1.02775463815,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.0848932926875,0.0182882669062,0.135604734988,0.347888171192,0.424436172381
 06/21  07:00:00,1.25558366351,0.025461711529,0.0,0.0,0.0,0.0,0.0,0.0,0.135200470403,0.0291257673051,0.208909382217,0.369657246397,0.48104679719
 06/21  08:00:00,1.18365428015,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.100614275765,0.0216749836356,0.269481251481,0.312523849786,0.462715919482
 06/21  09:00:00,1.09425369562,0.01832071256,0.0,0.0,0.0,0.0,0.0,0.0,0.0565955311138,0.0121921802258,0.330413434083,0.265983068313,0.412425481884
 06/21  10:00:00,1.05069029289,0.018751585386,0.0,0.0,0.0,0.0,0.0,0.0,0.0503071378827,0.010837493534,0.346380073072,0.272238549693,0.354283038708
 06/21  11:00:00,1.09395592523,0.018757330357,0.0,0.0,0.0636999447235,0.0194675142603,0.0831674589838,0.0194675142603,0.0471629412671,0.0101601501881,0.36061507566,0.272321956112,0.303884343017
 06/21  12:00:00,1.14712218302,0.0184413569513,0.0,0.0,0.14707266481,0.0434905214281,0.190563186238,0.0434905214281,0.0471629412671,0.0101601501881,0.350008238641,0.267734603099,0.264849063585
 06/21  13:00:00,1.21149246314,0.0190790487337,0.0,0.0,0.231200230129,0.067513239065,0.298713469194,0.067513239065,0.0471629412671,0.0101601501881,0.319023623067,0.276992715543,0.242795563879
 06/21  14:00:00,1.27122944387,0.0201533583131,0.0,0.0,0.302199149721,0.0882389507361,0.390438100457,0.0882389507361,0.0471629412671,0.0101601501881,0.294229243714,0.292589715786,0.220005292456
 06/21  15:00:00,1.40922190767,0.0212736276606,0.0,0.0,0.384445854351,0.113557743625,0.498003597976,0.113557743625,0.0503071378827,0.010837493534,0.301025880583,0.308853967376,0.22354983032
 06/21  16:00:00,1.58828784936,0.0251629730363,0.0,0.0,0.425232566438,0.125605267713,0.550837834151,0.125605267713,0.0503071378827,0.010837493534,0.34261694473,0.36532011264,0.251724326422
 06/21  17:00:00,1.84128626644,0.0305689907594,0.0,0.0,0.439391212478,0.132544558439,0.571935770917,0.132544558439,0.0628839163785,0.0135468669175,0.418947458642,0.443805552365,0.31352270122
 06/21  18:00:00,1.97780390231,0.0331886975413,0.0,0.0,0.44020257488,0.132771532357,0.572974107237,0.132771532357,0.100614275765,0.0216749836356,0.382083699719,0.48183887916,0.371973956788
 06/21  19:00:00,1.94618288052,0.0342572621497,0.0,0.0,0.379786725963,0.118108738259,0.497895464222,0.118108738259,0.194940174233,0.0419952840119,0.314732295471,0.497352472985,0.382623189599
 06/21  20:00:00,2.01679743906,0.0354349812073,0.0,0.0,0.328596144514,0.103049008849,0.431645153363,0.103049008849,0.34900577653,0.075185118257,0.281807004861,0.514450788759,0.348059597294
 06/21  21:00:00,1.70900418999,0.0346077053815,0.0,0.0,0.000988871125216,0.000312869119021,0.00130174024424,0.000312869119021,0.506215527643,0.109052285551,0.266994745381,0.502440264508,0.306355626659
 06/21  22:00:00,1.42696421229,0.0299485338901,0.0,0.0,0.0,0.0,0.0,0.0,0.424466463437,0.0914413516933,0.216471390852,0.434797659176,0.243143347126
 06/21  23:00:00,1.0760257118,0.0260247186883,0.0,0.0,0.0,0.0,0.0,0.0,0.295554449998,0.0636702676475,0.146949064735,0.377831075402,0.175376854021
 06/21  24:00:00,0.712248654936,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.150921453481,0.0325124840344,0.0979160521221,0.312523849786,0.101730815513
 06/22  01:00:00,0.566299156315,0.0198201499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0911816699856,0.0196429501656,0.0834923761498,0.287752143518,0.0675860164964
 06/22  02:00:00,0.503827239358,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0716845669617,0.284415886781,0.0584735422805
 06/22  03:00:00,0.494751076346,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0641951005342,0.280412378698,0.0608903537797
 06/22  04:00:00,0.519766239587,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0597397197629,0.0128695235716,0.0735359875481,0.269819763559,0.0871572451449
 06/22  05:00:00,0.683726252616,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0628839163785,0.0135468669175,0.0853631352956,0.301097170464,0.204191163561
 06/22  06:00:00,1.02482253265,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.0848932926875,0.0182882669062,0.135604734988,0.347888171192,0.421504066876
 06/22  07:00:00,1.25917623157,0.025461711529,0.0,0.0,0.00523243717643,0.00165581605751,0.00688825323394,0.00165581605751,0.135200470403,0.0291257673051,0.208909382217,0.369657246397,0.477751112015
 06/22  08:00:00,1.2088007738,0.0215264063852,0.0,0.0,0.0216320837154,0.00671807062521,0.0283501543406,0.00671807062521,0.100614275765,0.0216749836356,0.269481251481,0.312523849786,0.459512258788
 06/22  09:00:00,1.13935325099,0.01832071256,0.0,0.0,0.0366679626233,0.0112609615998,0.0479289242231,0.0112609615998,0.0565955311138,0.0121921802258,0.330413434083,0.265983068313,0.409596113036
 06/22  10:00:00,1.10902883506,0.018751585386,0.0,0.0,0.0460843395056,0.0141429097119,0.0602272492175,0.0141429097119,0.0503071378827,0.010837493534,0.346380073072,0.272238549693,0.352394331655
 06/22  11:00:00,1.00946298334,0.018757330357,0.0,0.0,0.0,0.0,0.0,0.0,0.0471629412671,0.0101601501881,0.36061507566,0.272321956112,0.302558860117
 06/22  12:00:00,1.01559542667,0.0184413569513,0.0,0.0,0.0456610798713,0.0145031724551,0.0601642523264,0.0145031724551,0.0471629412671,0.0101601501881,0.350008238641,0.267734603099,0.26372124115
 06/22  13:00:00,1.02449017922,0.0190790487337,0.0,0.0,0.0860941221413,0.0266379477248,0.112732069866,0.0266379477248,0.0471629412671,0.0101601501881,0.319023623067,0.276992715543,0.241774679288
 06/22  14:00:00,1.00822205756,0.0201533583131,0.0,0.0,0.0978320562416,0.0305079384313,0.128339994673,0.0305079384313,0.0471629412671,0.0101601501881,0.294229243714,0.292589715786,0.219096011935
 06/22  15:00:00,1.07153415028,0.0212736276606,0.0,0.0,0.123160130521,0.0380752006364,0.161235331157,0.0380752006364,0.0503071378827,0.010837493534,0.301025880583,0.308853967376,0.222630339746
 06/22  16:00:00,1.24518431153,0.0251629730363,0.0,0.0,0.159868048981,0.0489153005713,0.208783349552,0.0489153005713,0.0503071378827,0.010837493534,0.34261694473,0.36532011264,0.250675273193
 06/22  17:00:00,1.54103591866,0.0305689907594,0.0,0.0,0.209483424125,0.0635178884379,0.273001312563,0.0635178884379,0.0628839163785,0.0135468669175,0.418947458642,0.443805552365,0.312206811798
 06/22  18:00:00,1.72055613514,0.0331886975413,0.0,0.0,0.243480830648,0.0737985129822,0.31727934363,0.0737985129822,0.100614275765,0.0216749836356,0.382083699719,0.48183887916,0.370420953228
 06/22  19:00:00,1.77614411057,0.0342572621497,0.0,0.0,0.252821896798,0.0766188307834,0.329440727582,0.0766188307834,0.194940174233,0.0419952840119,0.314732295471,0.497352472985,0.381039156292
 06/22  20:00:00,1.91822828968,0.0354349812073,0.0,0.0,0.25672769208,0.0777906867791,0.334518378859,0.0777906867791,0.34900577653,0.075185118257,0.281807004861,0.514450788759,0.346617222417
 06/22  21:00:00,2.04581470102,0.0346077053815,0.0,0.0,0.260460482532,0.0789184042682,0.3393788868,0.0789184042682,0.506215527643,0.109052285551,0.266994745381,0.502440264508,0.305088991132
 06/22  22:00:00,1.73825335166,0.0299485338901,0.0,0.0,0.240434227139,0.072069414435,0.312503641574,0.072069414435,0.424466463437,0.0914413516933,0.216471390852,0.434797659176,0.241928844925
 06/22  23:00:00,1.31940668899,0.0260247186883,0.0,0.0,0.187753231888,0.0568860811519,0.24463931304,0.0568860811519,0.295554449998,0.0636702676475,0.146949064735,0.377831075402,0.174118518168
 06/22  24:00:00,0.891143536003,0.0215264063852,0.0,0.0,0.138073315855,0.0418288118569,0.179902127712,0.0418288118569,0.150921453481,0.0325124840344,0.0979160521221,0.312523849786,0.100723568868
 06/23  01:00:00,0.688354780145,0.0198201499944,0.0,0.0,0.0938329782147,0.0289672105083,0.122800188723,0.0289672105083,0.0911816699856,0.0196429501656,0.0834923761498,0.287752143518,0.0668414516036
